269,37249.0
270,9801.0
271,34225.0
272,105625.0
273,172225.0
274,132496.0
275,53824.0
276,3025.0
277,17424.0
278,62001.0
279,62001.0
280,864900.0
281,1343281.0
282,562500.0
283,426409.0
284,76176.0
285,0.0
286,18496.0
287,52900.0
288,136900.0
289,166464.0
290,104976.0
291,26244.0
292,784.0
293,32761.0
294,63001.0
295,13689.0
296,1315609.0
297,305809.0
298,942841.0
299,87616.0
300,92416.0
301,10000.0
302,37249.0
303,77841.0
304,127449.0
305,160000.0
306,78961.0
307,5184.0
308,8649.0
309,50176.0
310,64516.0
311,366025.0
312,1336336.0
313,44944.0
314,594441.0
315,2025.0
316,14641.0
317,15625.0
318,44944.0
319,115600.0
320,165649.0
321,121104.0
322,39601.0
323,144.0
324,22801.0
325,57600.0
326,10404.0
327,1313316.0
328,835396.0
329,1147041.0
330,220900.0
331,144400.0
332,6724.0
333,21609.0
334,64516.0
335,153664.0
336,161604.0
337,85849.0
338,15129.0
339,4489.0
340,44100.0
341,67081.0
342,31329.0
343,1382976.0
344,252004.0
345,881721.0
346,67600.0
347,75076.0
348,13924.0
349,36864.0
350,90601.0
351,160801.0
352,139876.0
353,58564.0
354,3844.0
355,12321.0
356,49284.0
357,58564.0
358,1281424.0
359,1258884.0
360,1322500.0
361,338724.0
362,194481.0
363,4489.0
364,16384.0
365,48400.0
366,143641.0
367,172225.0
368,100489.0
369,23716.0
370,1369.0
371,38416.0
372,68121.0
373,4624.0
374,1373584.0
375,810000.0
376,1067089.0
377,187489.0
378,135424.0
379,11236.0
380,30625.0
381,77284.0
382,160000.0
383,154449.0
384,75076.0
385,9216.0
386,7569.0
387,46225.0
388,63001.0
389,960400.0
390,1227664.0
391,859329.0
392,398161.0
393,116281.0
394,64.0
395,10816.0
396,42849.0
397,136900.0
398,173056.0
399,113569.0
400,32761.0
401,256.0
402,33124.0
403,68121.0
404,57600.0
405,1375929.0
406,1390041.0
407,1216609.0
408,310249.0
409,184900.0
410,9801.0
411,25921.0
412,66049.0
413,157609.0
414,163216.0
415,87025.0
416,14400.0
417,4624.0
418,42849.0
419,65025.0
420,378225.0
421,1272384.0
422,87616.0
423,592900.0
424,5184.0
425,16384.0
426,10816.0
427,41616.0
428,112225.0
429,167281.0
430,131044.0
431,43681.0
432,361.0
433,21025.0
434,59536.0
435,61009.0
436,1315609.0
437,1327104.0
438,1263376.0
439,321489.0
440,190096.0
441,6724.0
442,19881.0
443,58081.0
444,152100.0
445,168921.0
446,95481.0
447,18769.0
448,3025.0
449,40401.0
450,67081.0
451,81225.0
452,1313316.0
453,76176.0
454,792100.0
455,28900.0
456,56644.0
457,10000.0
458,34225.0
459,97344.0
460,168100.0
461,138384.0
462,58081.0
463,3969.0
464,14884.0
465,55225.0
466,62001.0
467,567009.0
468,1361889.0
469,205209.0
470,515524.0
471,22500.0
472,3721.0
473,18225.0
474,50176.0
475,126025.0
476,164836.0
477,110889.0
478,31684.0
479,64.0
480,27225.0
481,59536.0
482,16.0
483,1320201.0
484,579121.0
485,1050625.0
486,156816.0
487,120409.0
488,9801.0
489,26244.0
490,64009.0
491,156025.0
492,166464.0
493,75625.0
494,7744.0
495,6724.0
496,41616.0
497,64009.0
498,205209.0
499,1350244.0
500,361.0
501,695556.0
502,2916.0
503,30276.0
504,14161.0
505,40401.0
506,106276.0
507,164025.0
508,128164.0
509,46656.0
510,961.0
511,18225.0
512,55225.0
513,25281.0
514,1299600.0
515,988036.0
516,1212201.0
517,253009.0
518,161604.0
519,7569.0
520,18496.0
521,56644.0
522,150544.0
523,165649.0
524,93025.0
525,17956.0
526,3481.0
527,40804.0
528,66564.0
529,47089.0
530,1345600.0
531,164025.0
532,851929.0
533,48841.0
534,70225.0
535,11664.0
536,34596.0
537,91809.0
538,163216.0
539,142129.0
540,60516.0
541,3969.0
542,12769.0
543,51529.0
544,61009.0
545,1279161.0
546,1252161.0
547,1324801.0
548,331776.0
549,190969.0
550,3969.0
551,13225.0
552,51529.0
553,151321.0
554,171396.0
555,101124.0
556,24025.0
557,1369.0
558,37249.0
559,72900.0
560,361.0
561,1366561.0
562,527076.0
563,998001.0
564,126736.0
565,112225.0
566,10609.0
567,30976.0
568,81225.0
569,162409.0
570,152881.0
571,71289.0
572,7396.0
573,9216.0
574,48400.0
575,63504.0
576,1245456.0
577,1218816.0
578,1354896.0
579,320356.0
580,199809.0
581,6889.0
582,10816.0
583,41616.0
584,150544.0
585,175561.0
586,106929.0
587,26569.0
588,900.0
589,36100.0
590,71824.0
591,59536.0
592,1397124.0
593,1418481.0
594,1203409.0
595,304704.0
596,185761.0
597,10816.0
598,28561.0
599,69696.0
600,159201.0
601,163216.0
602,84100.0
603,12996.0
604,5329.0
605,44100.0
606,65536.0
607,290521.0
608,1304164.0
609,22801.0
610,640000.0
611,289.0
612,22500.0
613,12321.0
614,40000.0
615,110889.0
616,169744.0
617,128881.0
618,42849.0
619,961.0
620,18496.0
621,61009.0
622,60516.0
623,1324801.0
624,1324801.0
625,1272384.0
626,324900.0
627,190096.0
628,6724.0
629,19600.0
630,57121.0
631,151321.0
632,168100.0
633,95481.0
634,19321.0
635,2809.0
636,40000.0
637,67081.0
638,136161.0
639,1292769.0
640,14161.0
641,744769.0
642,10609.0
643,45369.0
644,9604.0
645,42849.0
646,98596.0
647,139129.0
648,164836.0
649,61504.0
650,0.0
651,13456.0
652,47524.0
653,68644.0
654,777924.0
655,1343281.0
656,461041.0
657,444889.0
658,62001.0
659,324.0
660,17424.0
661,51529.0
662,134689.0
663,168100.0
664,108241.0
665,28224.0
666,484.0
667,31329.0
668,63001.0
669,7056.0
670,1311025.0
671,364816.0
672,960400.0
673,101124.0
674,97969.0
675,8836.0
676,27225.0
677,79524.0
678,161604.0
679,152881.0
680,73441.0
681,7396.0
682,8100.0
683,49729.0
684,68121.0
685,470596.0
686,1324801.0
687,136161.0
688,556516.0
689,11449.0
690,8836.0
691,14641.0
692,44100.0
693,119025.0
694,166464.0
695,119716.0
696,38025.0
697,49.0
698,24025.0
699,59536.0
700,324.0
701,1290496.0
702,576081.0
703,1062961.0
704,160000.0
705,123904.0
706,6084.0
707,22801.0
708,70225.0
709,157609.0
710,160801.0
711,81796.0
712,11881.0
713,6561.0
714,43681.0
715,63001.0
716,117649.0
717,1350244.0
718,40804.0
719,760384.0
720,17161.0
721,45369.0
722,13689.0
723,38809.0
724,100489.0
725,163216.0
726,132496.0
727,51529.0
728,1936.0
729,16129.0
730,53361.0
731,57600.0
732,1311025.0
733,1279161.0
734,1308736.0
735,321489.0
736,191844.0
737,6400.0
738,17161.0
739,54289.0
740,147456.0
741,168100.0
742,101124.0
743,20736.0
744,2601.0
745,38025.0
746,67600.0
747,10404.0
748,1352569.0
749,349281.0
750,935089.0
751,90601.0
752,93025.0
753,11236.0
754,32400.0
755,85264.0
756,162409.0
757,148225.0
758,66564.0
759,5929.0
760,10609.0
761,49284.0
762,62001.0
763,1258884.0
764,1227664.0
765,1345600.0
766,346921.0
767,198025.0
768,1521.0
769,12544.0
770,51529.0
771,146689.0
772,173056.0
773,108241.0
774,26244.0
775,1681.0
776,38416.0
777,68121.0
778,784.0
779,1352569.0
780,660969.0
781,1032256.0
782,155236.0
783,126025.0
784,10404.0
785,29929.0
786,77841.0
787,161604.0
788,154449.0
789,73984.0
790,8649.0
791,8281.0
792,47524.0
793,64009.0
794,1147041.0
795,1218816.0
796,1203409.0
797,355216.0
798,182329.0
799,1600.0
800,12769.0
801,44100.0
802,142884.0
803,158404.0
804,113569.0
805,42849.0
806,2209.0
807,40804.0
808,58081.0
809,59536.0
810,1373584.0
811,1416100.0
812,1207801.0
813,308025.0
814,184900.0
815,10816.0
816,28224.0
817,69169.0
818,158404.0
819,163216.0
820,84681.0
821,13225.0
822,5184.0
823,43681.0
824,65536.0
825,537289.0
826,1254400.0
827,256036.0
828,552049.0
829,27556.0
830,12996.0
831,12321.0
832,44521.0
833,116964.0
834,174724.0
835,122500.0
836,39204.0
837,324.0
838,24649.0
839,67600.0
840,63001.0
841,1350244.0
842,1375929.0
843,1254400.0
844,323761.0
845,190096.0
846,7744.0
847,21609.0
848,60025.0
849,152881.0
850,166464.0
851,92416.0
852,17424.0
853,3364.0
854,40804.0
855,66564.0
856,110889.0
857,1311025.0
858,38025.0
859,756900.0
860,17424.0
861,46656.0
862,11025.0
863,34969.0
864,98596.0
865,164836.0
866,138384.0
867,56169.0
868,3136.0
869,18769.0
870,55225.0
871,51984.0
872,772641.0
873,1327104.0
874,465124.0
875,450241.0
876,61504.0
877,225.0
878,17956.0
879,51529.0
880,133956.0
881,167281.0
882,106929.0
883,27889.0
884,484.0
885,31329.0
886,62500.0
887,28900.0
888,1295044.0
889,184900.0
890,900601.0
891,47961.0
892,76729.0
893,11236.0
894,25600.0
895,84100.0
896,162409.0
897,146689.0
898,67081.0
899,7225.0
900,9604.0
901,53824.0
902,62001.0
903,378225.0
904,1340964.0
905,48400.0
906,599076.0
907,2025.0
908,13924.0
909,15625.0
910,44521.0
911,114921.0
912,164025.0
913,119716.0
914,39601.0
915,169.0
916,22201.0
917,57121.0
918,3600.0
919,1299600.0
920,702244.0
921,1110916.0
922,192721.0
923,136161.0
924,6561.0
925,22201.0
926,66049.0
927,153664.0
928,159201.0
929,85264.0
930,13456.0
931,5329.0
932,42436.0
933,66049.0
934,204304.0
935,1324801.0
936,1.0
937,695556.0
938,2304.0
939,31329.0
940,12321.0
941,38025.0
942,104976.0
943,164836.0
944,131769.0
945,49284.0
946,1296.0
947,18225.0
948,55696.0
949,24964.0
950,1288225.0
951,984064.0
952,1192464.0
953,269361.0
954,154449.0
955,4761.0
956,16900.0
957,57600.0
958,153664.0
959,173056.0
960,93636.0
961,16641.0
962,3481.0
963,41209.0
964,67081.0
965,48400.0
966,1331716.0
967,155236.0
968,844561.0
969,46225.0
970,70225.0
971,11236.0
972,34596.0
